name, latitude, longitude
activity, -5.8817582, -35.1809387, 2023-01-04T22:36:38.672Z
activity, -5.8817982, -35.1808891, 2023-01-05T01:11:12.478Z
activity, -5.8783516, -35.1777534, 2023-01-05T01:11:12.478Z
activity, -5.875288, -35.1784248, 2023-01-05T01:11:12.478Z
activity, -5.875288, -35.1784248, 2023-01-05T01:18:07.246Z
activity, -5.8769516, -35.1773414, 2023-01-05T01:18:07.246Z
activity, -5.8777399, -35.1754112, 2023-01-05T01:18:07.246Z
activity, -5.8790678, -35.1755638, 2023-01-05T01:18:07.246Z
activity, -5.8797817, -35.1750793, 2023-01-05T01:18:07.246Z
activity, -5.8798408, -35.1740074, 2023-01-05T01:18:07.246Z
activity, -5.8840188, -35.1669044, 2023-01-05T01:18:07.246Z
activity, -5.8791279, -35.1735076, 2023-01-05T01:18:07.246Z
activity, -5.877707, -35.1744041, 2023-01-05T01:18:07.246Z
activity, -5.8757472, -35.1762542, 2023-01-05T01:18:07.246Z
activity, -5.8756465, -35.1760826, 2023-01-05T01:18:07.246Z
activity, -5.8756465, -35.1760826, 2023-01-05T02:41:24.665Z
activity, -5.8429965, -35.2094879, 2023-01-05T02:41:24.665Z
activity, -5.8046274, -35.2066726, 2023-01-05T02:41:24.665Z
activity, -5.8042526, -35.2061729, 2023-01-05T06:14:54.225Z
activity, -5.8230099, -35.2089042, 2023-01-05T06:14:54.225Z
activity, -5.8452806, -35.2041358, 2023-01-05T06:14:54.225Z
activity, -5.8452782, -35.204132, 2023-01-05T18:36:44.092Z
activity, -5.8458023, -35.2048721, 2023-01-05T18:36:44.092Z
activity, -5.847753, -35.2065811, 2023-01-05T18:36:44.092Z
activity, -5.8496313, -35.2064399, 2023-01-05T18:36:44.092Z
activity, -5.8491964, -35.2064514, 2023-01-05T18:36:44.092Z
activity, -5.8789491, -35.2014389, 2023-01-05T18:36:44.092Z
activity, -5.8885674, -35.1962089, 2023-01-05T18:36:44.092Z
activity, -5.8890686, -35.1955528, 2023-01-05T18:36:44.092Z
activity, -5.8918704, -35.1968994, 2023-01-05T18:36:44.092Z
activity, -5.8919453, -35.1972923, 2023-01-05T20:05:05.053Z
activity, -5.8921995, -35.1974449, 2023-01-05T20:05:05.053Z
activity, -5.8932895, -35.1982307, 2023-01-05T20:05:05.053Z
activity, -5.8789277, -35.2012519, 2023-01-05T20:05:05.053Z
activity, -5.8566656, -35.2021751, 2023-01-05T20:05:05.053Z
activity, -5.8551778, -35.2022132, 2023-01-05T20:57:35.119Z
activity, -5.8547101, -35.200283, 2023-01-05T20:57:35.119Z
activity, -5.8536844, -35.2013702, 2023-01-05T20:57:35.119Z
activity, -5.8496313, -35.2064399, 2023-01-05T20:57:35.119Z
activity, -5.8479576, -35.2073249, 2023-01-05T20:57:35.119Z
activity, -5.8439087, -35.2088813, 2023-01-05T20:57:35.119Z
activity, -5.8436393, -35.2084541, 2023-01-05T20:57:35.119Z
activity, -5.8420138, -35.2053909, 2023-01-05T20:57:35.119Z
activity, -5.8417029, -35.2047882, 2023-01-05T20:57:35.119Z
activity, -5.8419971, -35.2053565, 2023-01-05T21:21:44.149Z
activity, -5.8451704, -35.2046165, 2023-01-05T21:21:44.149Z
activity, -5.845304, -35.2041625, 2023-01-05T21:21:44.149Z
activity, -5.845242, -35.2040901, 2023-01-05T22:22:10.566Z
activity, -5.8440475, -35.1970367, 2023-01-05T22:22:10.566Z
activity, -5.8221483, -35.2007026, 2023-01-05T22:22:10.566Z
activity, -5.822144, -35.2007026, 2023-01-06T00:10:30.701Z
activity, -5.826991, -35.2010002, 2023-01-06T00:10:30.701Z
activity, -5.8314909, -35.2026519, 2023-01-06T00:10:30.701Z
activity, -5.8441514, -35.1966361, 2023-01-06T00:10:30.701Z
activity, -5.8452882, -35.2041435, 2023-01-06T00:10:30.701Z
activity, -5.8452897, -35.2041473, 2023-01-06T23:02:14.446Z
activity, -5.8467941, -35.2031974, 2023-01-06T23:02:14.446Z
activity, -5.8500995, -35.2032737, 2023-01-06T23:02:14.446Z
activity, -5.8547101, -35.200283, 2023-01-06T23:02:14.446Z
activity, -5.8657026, -35.1856613, 2023-01-06T23:02:14.446Z
activity, -5.8658919, -35.185501, 2023-01-07T00:32:21.612Z
activity, -5.8658962, -35.18581, 2023-01-07T00:32:21.612Z
activity, -5.8668503, -35.1865463, 2023-01-07T00:32:21.612Z
activity, -5.8676681, -35.1871681, 2023-01-07T00:32:21.612Z
activity, -5.8706173, -35.1894187, 2023-01-07T00:32:21.612Z
activity, -5.8702464, -35.1896362, 2023-01-07T04:04:35.552Z
activity, -5.8664674, -35.1885223, 2023-01-07T04:04:35.552Z
activity, -5.8644928, -35.1873359, 2023-01-07T04:04:35.552Z
activity, -5.8547306, -35.2000198, 2023-01-07T04:04:35.552Z
activity, -5.8512802, -35.2044105, 2023-01-07T04:04:35.552Z
activity, -5.8473095, -35.2027626, 2023-01-07T04:04:35.552Z
activity, -5.8452796, -35.2041358, 2023-01-07T04:04:35.552Z
activity, -5.8452782, -35.204132, 2023-01-07T15:56:45.064Z
activity, -5.8467941, -35.2031974, 2023-01-07T15:56:45.064Z
activity, -5.850295, -35.2035064, 2023-01-07T15:56:45.064Z
activity, -5.8521523, -35.202507, 2023-01-07T15:56:45.064Z
activity, -5.8557195, -35.2027091, 2023-01-07T15:56:45.064Z
activity, -5.855019, -35.2020721, 2023-01-07T17:02:59.439Z
activity, -5.8547101, -35.200283, 2023-01-07T17:02:59.439Z
activity, -5.853497, -35.2016105, 2023-01-07T17:02:59.439Z
activity, -5.851643, -35.2039833, 2023-01-07T17:02:59.439Z
activity, -5.8511123, -35.2042999, 2023-01-07T17:02:59.439Z
activity, -5.8473095, -35.2027626, 2023-01-07T17:02:59.439Z
activity, -5.8453264, -35.2041854, 2023-01-07T17:02:59.439Z
activity, -5.8452868, -35.2041435, 2023-01-07T23:07:34.130Z
activity, -5.8448204, -35.2057151, 2023-01-07T23:07:34.130Z
activity, -5.8459014, -35.2077407, 2023-01-07T23:07:34.130Z
activity, -5.8464989, -35.207962, 2023-01-07T23:58:37.110Z
activity, -5.8448204, -35.2057151, 2023-01-07T23:58:37.110Z
activity, -5.8453364, -35.2041969, 2023-01-07T23:58:37.110Z
activity, -5.845263, -35.2041168, 2023-01-08T15:10:30.529Z
activity, -5.8457193, -35.2041358, 2023-01-08T15:10:30.529Z
activity, -5.8498082, -35.202938, 2023-01-08T15:10:30.529Z
activity, -5.8662772, -35.1843757, 2023-01-08T15:10:30.529Z
activity, -5.8739638, -35.1807212, 2023-01-08T15:10:30.529Z
activity, -5.889554, -35.1802177, 2023-01-08T15:10:30.529Z
activity, -5.9567046, -35.1528549, 2023-01-08T15:10:30.529Z
activity, -5.9574885, -35.1525077, 2023-01-09T00:37:34.023Z
activity, -5.8657612, -35.1849403, 2023-01-09T00:37:34.023Z
activity, -5.8522982, -35.2031517, 2023-01-09T00:37:34.023Z
activity, -5.8498497, -35.2028694, 2023-01-09T00:37:34.023Z
activity, -5.8498497, -35.2028694, 2023-01-09T00:37:34.023Z
activity, -5.848371, -35.2018127, 2023-01-09T00:37:34.023Z
activity, -5.845314, -35.204174, 2023-01-09T00:37:34.023Z
activity, -5.8452854, -35.2041397, 2023-01-09T19:14:14.218Z
activity, -5.8458023, -35.2048721, 2023-01-09T19:14:14.218Z
activity, -5.8475799, -35.2068862, 2023-01-09T19:14:14.218Z
activity, -5.8369965, -35.2118225, 2023-01-09T19:14:14.218Z
activity, -5.8329424, -35.2148208, 2023-01-09T19:14:14.218Z
activity, -5.845736, -35.2041206, 2023-01-09T19:46:49.900Z
activity, -5.8503208, -35.2034912, 2023-01-09T19:46:49.900Z
activity, -5.8503971, -35.2034111, 2023-01-09T19:46:49.900Z
activity, -5.8555088, -35.1992492, 2023-01-09T19:46:49.900Z
activity, -5.866846, -35.1852493, 2023-01-09T19:46:49.900Z
activity, -5.8687815, -35.186737, 2023-01-09T19:46:49.900Z
activity, -5.8728375, -35.1861343, 2023-01-09T19:46:49.900Z
activity, -5.8732695, -35.1856231, 2023-01-09T19:46:49.900Z
activity, -5.8743824, -35.1852226, 2023-01-09T19:46:49.900Z
activity, -5.8753609, -35.1855316, 2023-01-09T19:46:49.900Z
activity, -5.875451, -35.18544, 2023-01-09T19:46:49.900Z
activity, -5.884037, -35.1805877, 2023-01-09T21:32:56.435Z
activity, -5.8802871, -35.1789436, 2023-01-09T21:32:56.435Z
activity, -5.8752331, -35.1855888, 2023-01-09T21:32:56.435Z
activity, -5.8560523, -35.1983184, 2023-01-09T21:32:56.435Z
activity, -5.8511123, -35.2042999, 2023-01-09T21:32:56.435Z
activity, -5.8440256, -35.1961822, 2023-01-09T21:32:56.435Z
activity, -5.8416442, -35.1949844, 2023-01-09T21:32:56.435Z
activity, -5.8289885, -35.2017326, 2023-01-09T21:32:56.435Z
activity, -5.8226852, -35.2008132, 2023-01-09T21:32:56.435Z
activity, -5.8215913, -35.2004127, 2023-01-09T21:32:56.435Z
activity, -5.8208827, -35.2017936, 2023-01-09T21:32:56.435Z
activity, -5.8202486, -35.2026939, 2023-01-09T23:39:56.782Z
activity, -5.8210411, -35.2017936, 2023-01-09T23:39:56.782Z
activity, -5.8205785, -35.201683, 2023-01-09T23:39:56.782Z
activity, -5.8221478, -35.2022743, 2023-01-09T23:39:56.782Z
activity, -5.822299, -35.2019538, 2023-01-09T23:39:56.782Z
activity, -5.8230047, -35.2002105, 2023-01-09T23:39:56.782Z
activity, -5.8232665, -35.1995887, 2023-01-09T23:39:56.782Z
activity, -5.825551, -35.2003479, 2023-01-09T23:55:32.138Z
activity, -5.8289184, -35.2018852, 2023-01-09T23:55:32.138Z
activity, -5.8324656, -35.2031135, 2023-01-09T23:55:32.138Z
activity, -5.831573, -35.2058105, 2023-01-09T23:55:32.138Z
activity, -5.8336491, -35.2032012, 2023-01-09T23:55:32.138Z
activity, -5.8344054, -35.203041, 2023-01-09T23:55:32.138Z
activity, -5.8349366, -35.2030487, 2023-01-09T23:55:32.138Z
activity, -5.8369412, -35.2016487, 2023-01-09T23:55:32.138Z
activity, -5.8374438, -35.2010498, 2023-01-09T23:55:32.138Z
activity, -5.8385133, -35.2009735, 2023-01-09T23:55:32.138Z
activity, -5.8413901, -35.2011222, 2023-01-09T23:55:32.138Z
activity, -5.8423299, -35.2004852, 2023-01-09T23:55:32.138Z
activity, -5.843564, -35.2007217, 2023-01-09T23:55:32.138Z
activity, -5.841268, -35.2039756, 2023-01-09T23:55:32.138Z
activity, -5.8443236, -35.2031822, 2023-01-09T23:55:32.138Z
activity, -5.8453798, -35.2042465, 2023-01-09T23:55:32.138Z
activity, -5.8452863, -35.2041435, 2023-01-09T23:55:32.138Z
activity, -5.8456702, -35.2041778, 2023-01-10T19:31:36.375Z
activity, -5.8467941, -35.2031974, 2023-01-10T19:31:36.375Z
activity, -5.8492116, -35.2022476, 2023-01-10T19:31:36.375Z
activity, -5.8503208, -35.2034912, 2023-01-10T19:31:36.375Z
activity, -5.8506669, -35.2037925, 2023-01-10T19:31:36.375Z
activity, -5.8517055, -35.2038993, 2023-01-10T19:50:02.236Z
activity, -5.8527207, -35.2028198, 2023-01-10T19:50:02.236Z
activity, -5.8633027, -35.1893768, 2023-01-10T19:50:02.236Z
activity, -5.8631114, -35.18927, 2023-01-10T20:03:05.112Z
activity, -5.860228, -35.192974, 2023-01-10T20:03:05.112Z
activity, -5.8555932, -35.1989135, 2023-01-10T20:03:05.112Z
activity, -5.8547306, -35.2000198, 2023-01-10T20:03:05.112Z
activity, -5.8540177, -35.201168, 2023-01-10T20:03:05.112Z
activity, -5.8555412, -35.2025451, 2023-01-10T20:03:05.112Z
activity, -5.8557634, -35.2027473, 2023-01-10T20:03:05.112Z
activity, -5.8557605, -35.2027473, 2023-01-10T22:48:22.248Z
activity, -5.8547101, -35.200283, 2023-01-10T22:48:22.248Z
activity, -5.8535041, -35.2016029, 2023-01-10T22:48:22.248Z
activity, -5.851643, -35.2039833, 2023-01-10T22:48:22.248Z
activity, -5.8511123, -35.2042999, 2023-01-10T22:48:22.248Z
activity, -5.848371, -35.2018127, 2023-01-10T22:48:22.248Z
activity, -5.8452873, -35.2041435, 2023-01-10T22:48:22.248Z
activity, -5.8452491, -35.2040977, 2023-01-11T17:34:55.015Z
activity, -5.8443036, -35.2030334, 2023-01-11T17:34:55.015Z
activity, -5.8443036, -35.2030334, 2023-01-11T17:34:55.015Z
activity, -5.8240132, -35.2091636, 2023-01-11T17:34:55.015Z
activity, -5.8201155, -35.2025527, 2023-01-11T17:34:55.015Z
activity, -5.8201909, -35.2026748, 2023-01-11T19:13:25.662Z
activity, -5.8210411, -35.2017936, 2023-01-11T19:13:25.662Z
activity, -5.8207283, -35.2016792, 2023-01-11T19:13:25.662Z
activity, -5.8222393, -35.2021942, 2023-01-11T19:13:25.662Z
activity, -5.8222088, -35.2021751, 2023-01-11T19:13:25.662Z
activity, -5.8230175, -35.20018, 2023-01-11T19:13:25.662Z
activity, -5.8233098, -35.1995315, 2023-01-11T19:13:25.662Z
activity, -5.8289184, -35.2018852, 2023-01-11T19:13:25.662Z
activity, -5.8312001, -35.2025413, 2023-01-11T19:13:25.662Z
activity, -5.8340611, -35.2011528, 2023-01-11T19:13:25.662Z
activity, -5.833764, -35.203041, 2023-01-11T19:13:25.662Z
activity, -5.8369412, -35.2016487, 2023-01-11T19:13:25.662Z
activity, -5.8382716, -35.200901, 2023-01-11T19:13:25.662Z
activity, -5.8385133, -35.2009735, 2023-01-11T19:13:25.662Z
activity, -5.8418602, -35.200592, 2023-01-11T19:13:25.662Z
activity, -5.8426499, -35.2005004, 2023-01-11T19:13:25.662Z
activity, -5.8428692, -35.2005119, 2023-01-11T19:13:25.662Z
activity, -5.841268, -35.2039756, 2023-01-11T19:13:25.662Z
activity, -5.8437881, -35.2025756, 2023-01-11T19:13:25.662Z
activity, -5.8453588, -35.2042236, 2023-01-11T19:13:25.662Z
activity, -5.8452444, -35.2040939, 2023-01-11T19:13:25.662Z
activity, -5.8452768, -35.204132, 2023-01-11T21:18:03.304Z
activity, -5.8467836, -35.205986, 2023-01-11T21:18:03.304Z
activity, -5.8495535, -35.2060165, 2023-01-11T21:18:03.304Z
activity, -5.8501172, -35.2058639, 2023-01-11T21:42:13.486Z
activity, -5.8496313, -35.2064399, 2023-01-11T21:42:13.486Z
activity, -5.8452801, -35.2041358, 2023-01-11T21:42:13.486Z
activity, -5.8457355, -35.204792, 2023-01-12T11:37:23.355Z
activity, -5.8499388, -35.2060699, 2023-01-12T11:37:23.355Z
activity, -5.8491964, -35.2064514, 2023-01-12T11:37:23.355Z
activity, -5.8708038, -35.2035408, 2023-01-12T11:37:23.355Z
activity, -5.8885674, -35.1962089, 2023-01-12T11:37:23.355Z
activity, -5.8890686, -35.1955528, 2023-01-12T11:37:23.355Z
activity, -5.8923916, -35.1962203, 2023-01-12T11:37:23.355Z
activity, -5.8919143, -35.1961212, 2023-01-12T13:05:24.372Z
activity, -5.8911509, -35.1961174, 2023-01-12T13:05:24.372Z
activity, -5.8909187, -35.1964721, 2023-01-12T13:05:24.372Z
activity, -5.8890814, -35.1953887, 2023-01-12T13:05:24.372Z
activity, -5.8885674, -35.1960525, 2023-01-12T13:05:24.372Z
activity, -5.8538866, -35.2040443, 2023-01-12T13:05:24.372Z
activity, -5.850409, -35.2034072, 2023-01-12T13:05:24.372Z
activity, -5.8527207, -35.2028198, 2023-01-12T13:05:24.372Z
activity, -5.8538699, -35.2013587, 2023-01-12T13:05:24.372Z
activity, -5.8553023, -35.202362, 2023-01-12T13:05:24.372Z
activity, -5.8552856, -35.2023849, 2023-01-12T13:05:24.372Z
activity, -5.8551831, -35.2022171, 2023-01-12T14:38:35.417Z
activity, -5.8549957, -35.2027473, 2023-01-12T14:38:35.417Z
activity, -5.8533849, -35.2019767, 2023-01-12T14:38:35.417Z
activity, -5.8546919, -35.2001876, 2023-01-12T14:38:35.417Z
activity, -5.8507714, -35.2038993, 2023-01-12T14:38:35.417Z
activity, -5.8457193, -35.2041358, 2023-01-12T14:38:35.417Z
activity, -5.8452882, -35.2041435, 2023-01-12T14:38:35.417Z
activity, -5.8553137, -35.2041969, 2023-01-13T03:43:11.607Z
activity, -5.8538866, -35.2040443, 2023-01-13T03:43:11.607Z
activity, -5.8492655, -35.2022056, 2023-01-13T03:43:11.607Z
activity, -5.8467941, -35.2031974, 2023-01-13T03:43:11.607Z
activity, -5.845519, -35.2043113, 2023-01-13T03:43:11.607Z
activity, -5.8452777, -35.204132, 2023-01-13T19:57:40.718Z
activity, -5.8439612, -35.2026519, 2023-01-13T19:57:40.718Z
activity, -5.8438796, -35.1999015, 2023-01-13T19:57:40.718Z
activity, -5.8440256, -35.1961822, 2023-01-13T19:57:40.718Z
activity, -5.8351445, -35.199562, 2023-01-13T19:57:40.718Z
activity, -5.8289885, -35.2017326, 2023-01-13T19:57:40.718Z
activity, -5.8246364, -35.199932, 2023-01-13T19:57:40.718Z
activity, -5.8231482, -35.1998672, 2023-01-13T19:57:40.718Z
activity, -5.8230047, -35.2002105, 2023-01-13T19:57:40.718Z
activity, -5.8226752, -35.2010383, 2023-01-13T19:57:40.718Z
activity, -5.822628, -35.2011566, 2023-01-13T19:57:40.718Z
activity, -5.8221778, -35.2021751, 2023-01-13T19:57:40.718Z
activity, -5.8201518, -35.2024612, 2023-01-13T19:57:40.718Z
activity, -5.8204646, -35.2017402, 2023-01-13T21:30:26.483Z
activity, -5.8221478, -35.2022743, 2023-01-13T21:30:26.483Z
activity, -5.8225846, -35.2012634, 2023-01-13T21:30:26.483Z
activity, -5.8230175, -35.20018, 2023-01-13T21:30:26.483Z
activity, -5.8233218, -35.1995353, 2023-01-13T21:30:26.483Z
activity, -5.826991, -35.2010002, 2023-01-13T21:30:26.483Z
activity, -5.8297529, -35.2019844, 2023-01-13T21:30:26.483Z
activity, -5.8313455, -35.2025947, 2023-01-13T21:30:26.483Z
activity, -5.8324742, -35.2030906, 2023-01-13T21:30:26.483Z
activity, -5.831573, -35.2058105, 2023-01-13T21:30:26.483Z
activity, -5.8336491, -35.203186, 2023-01-13T21:30:26.483Z
activity, -5.8345756, -35.203041, 2023-01-13T21:30:26.483Z
activity, -5.8346877, -35.2030448, 2023-01-13T21:30:26.483Z
activity, -5.8368306, -35.2017021, 2023-01-13T21:30:26.483Z
activity, -5.8374538, -35.2010459, 2023-01-13T21:30:26.483Z
activity, -5.8385133, -35.2009735, 2023-01-13T21:30:26.483Z
activity, -5.8412008, -35.2011184, 2023-01-13T21:30:26.483Z
activity, -5.8430719, -35.2005233, 2023-01-13T21:30:26.483Z
activity, -5.8430719, -35.2005233, 2023-01-13T21:30:26.483Z
activity, -5.841268, -35.2039756, 2023-01-13T21:30:26.483Z
activity, -5.8450789, -35.2040367, 2023-01-13T21:30:26.483Z
activity, -5.8452887, -35.2041435, 2023-01-14T15:56:26.746Z
activity, -5.8457193, -35.2041358, 2023-01-14T15:56:26.746Z
activity, -5.8502202, -35.2034492, 2023-01-14T15:56:26.746Z
activity, -5.8527207, -35.2028198, 2023-01-14T15:56:26.746Z
activity, -5.8557024, -35.2026939, 2023-01-14T15:56:26.746Z
activity, -5.8563542, -35.2038574, 2023-01-14T23:37:19.102Z
activity, -5.8538866, -35.2040443, 2023-01-14T23:37:19.102Z
activity, -5.8537497, -35.2095565, 2023-01-14T23:37:19.102Z
activity, -5.8598232, -35.205677, 2023-01-14T23:37:19.102Z
activity, -5.8681144, -35.1958198, 2023-01-14T23:37:19.102Z
activity, -5.8689885, -35.1946868, 2023-01-14T23:37:19.102Z
activity, -5.8707137, -35.1894912, 2023-01-14T23:37:19.102Z
activity, -5.870162, -35.1890716, 2023-01-15T00:03:44.820Z
activity, -5.8635578, -35.1808395, 2023-01-15T00:03:44.820Z
activity, -5.7834091, -35.2081642, 2023-01-15T00:03:44.820Z
activity, -5.7824387, -35.2070121, 2023-01-15T00:03:44.820Z
activity, -5.7816867, -35.2064247, 2023-01-15T01:45:10.236Z
activity, -5.7914047, -35.1973037, 2023-01-15T01:45:10.236Z
activity, -5.7916979, -35.1974143, 2023-01-15T01:45:10.236Z
activity, -5.8297371, -35.2113838, 2023-01-15T01:45:10.236Z
activity, -5.8563528, -35.2038574, 2023-01-15T01:45:10.236Z
activity, -5.8562831, -35.2039489, 2023-01-15T04:21:22.207Z
activity, -5.8538866, -35.2040443, 2023-01-15T04:21:22.207Z
activity, -5.8495554, -35.2025337, 2023-01-15T04:21:22.207Z
activity, -5.848371, -35.2018127, 2023-01-15T04:21:22.207Z
activity, -5.8459429, -35.2039337, 2023-01-15T04:21:22.207Z
activity, -5.8451957, -35.2040405, 2023-01-15T15:52:15.139Z
activity, -5.889554, -35.1802177, 2023-01-15T15:52:15.139Z
activity, -5.9573521, -35.1520957, 2023-01-15T15:52:15.139Z
activity, -5.9576416, -35.1526756, 2023-01-15T18:52:35.156Z
activity, -5.8666877, -35.1832275, 2023-01-15T18:52:35.156Z
activity, -5.845293, -35.2041511, 2023-01-15T18:52:35.156Z
activity, -5.8452954, -35.2041511, 2023-01-15T20:17:08.725Z
activity, -5.8654985, -35.1858406, 2023-01-15T20:17:08.725Z
activity, -5.8761792, -35.1850318, 2023-01-15T20:17:08.725Z
activity, -5.8762044, -35.1850509, 2023-01-15T23:41:48.653Z
activity, -5.8734493, -35.1882972, 2023-01-15T23:41:48.653Z
activity, -5.8693838, -35.1871833, 2023-01-15T23:41:48.653Z
activity, -5.8667335, -35.1881523, 2023-01-15T23:41:48.653Z
activity, -5.8651423, -35.1900939, 2023-01-15T23:41:48.653Z
activity, -5.8547306, -35.2000198, 2023-01-15T23:41:48.653Z
activity, -5.8452901, -35.2041473, 2023-01-15T23:41:48.653Z
activity, -5.8452677, -35.2041206, 2023-01-16T22:52:13.115Z
activity, -5.843667, -35.2018203, 2023-01-16T22:52:13.115Z
activity, -5.8438515, -35.2001609, 2023-01-16T22:52:13.115Z
activity, -5.8440256, -35.1961822, 2023-01-16T22:52:13.115Z
activity, -5.8352808, -35.1993865, 2023-01-16T22:52:13.115Z
activity, -5.8289885, -35.2017326, 2023-01-16T22:52:13.115Z
activity, -5.8232693, -35.1995811, 2023-01-16T22:52:13.115Z
activity, -5.8225865, -35.2012596, 2023-01-16T22:52:13.115Z
activity, -5.8224482, -35.2015953, 2023-01-16T22:52:13.115Z
activity, -5.8221778, -35.2021751, 2023-01-16T22:52:13.115Z
activity, -5.8208713, -35.2017326, 2023-01-16T22:52:13.115Z
activity, -5.8206262, -35.2016448, 2023-01-16T22:52:13.115Z
activity, -5.8201436, -35.2026557, 2023-01-16T22:52:13.115Z
activity, -5.8201169, -35.2025489, 2023-01-17T00:10:12.139Z
activity, -5.8207345, -35.2017402, 2023-01-17T00:10:12.139Z
activity, -5.8207607, -35.2017478, 2023-01-17T00:10:12.139Z
activity, -5.8221936, -35.2022933, 2023-01-17T00:10:12.139Z
activity, -5.8225588, -35.2013244, 2023-01-17T00:10:12.139Z
activity, -5.8230175, -35.20018, 2023-01-17T00:10:12.139Z
activity, -5.8233122, -35.1995315, 2023-01-17T00:10:12.139Z
activity, -5.8289184, -35.2018852, 2023-01-17T00:10:12.139Z
activity, -5.8308496, -35.202404, 2023-01-17T00:10:12.139Z
activity, -5.831573, -35.2058105, 2023-01-17T00:10:12.139Z
activity, -5.8336486, -35.2031402, 2023-01-17T00:10:12.139Z
activity, -5.8344054, -35.203041, 2023-01-17T00:10:12.139Z
activity, -5.835504, -35.2028541, 2023-01-17T00:10:12.139Z
activity, -5.8369412, -35.2016487, 2023-01-17T00:10:12.139Z
activity, -5.8373355, -35.2011222, 2023-01-17T00:10:12.139Z
activity, -5.8385133, -35.2009735, 2023-01-17T00:10:12.139Z
activity, -5.841609, -35.2008781, 2023-01-17T00:10:12.139Z
activity, -5.8429703, -35.2005157, 2023-01-17T00:10:12.139Z
activity, -5.8430719, -35.2005233, 2023-01-17T00:10:12.139Z
activity, -5.841268, -35.2039756, 2023-01-17T00:10:12.139Z
activity, -5.8442397, -35.2030868, 2023-01-17T00:10:12.139Z
activity, -5.8453941, -35.2042617, 2023-01-17T00:10:12.139Z
activity, -5.8453149, -35.204174, 2023-01-17T00:10:12.139Z
activity, -5.8452916, -35.2041473, 2023-01-17T20:56:35.163Z
activity, -5.8467941, -35.2031974, 2023-01-17T20:56:35.163Z
activity, -5.8502202, -35.2034492, 2023-01-17T20:56:35.163Z
activity, -5.8527207, -35.2028198, 2023-01-17T20:56:35.163Z
activity, -5.8546462, -35.2017364, 2023-01-17T20:56:35.163Z
activity, -5.8546414, -35.2017326, 2023-01-17T23:10:55.834Z
activity, -5.8547101, -35.200283, 2023-01-17T23:10:55.834Z
activity, -5.8532042, -35.2019882, 2023-01-17T23:10:55.834Z
activity, -5.8524899, -35.2029075, 2023-01-17T23:10:55.834Z
activity, -5.8511123, -35.2042999, 2023-01-17T23:10:55.834Z
activity, -5.8503279, -35.2034072, 2023-01-17T23:10:55.834Z
activity, -5.8498101, -35.2029418, 2023-01-17T23:10:55.834Z
activity, -5.8503208, -35.2034912, 2023-01-17T23:10:55.834Z
activity, -5.8492655, -35.2022056, 2023-01-17T23:10:55.834Z
activity, -5.8473095, -35.2027626, 2023-01-17T23:10:55.834Z
activity, -5.8452816, -35.2041358, 2023-01-17T23:10:55.834Z
activity, -5.8452792, -35.204132, 2023-01-18T14:06:45.134Z
activity, -5.8457193, -35.2041358, 2023-01-18T14:06:45.134Z
activity, -5.8494548, -35.2025299, 2023-01-18T14:06:45.134Z
activity, -5.8503208, -35.2034912, 2023-01-18T14:06:45.134Z
activity, -5.850871, -35.2038803, 2023-01-18T14:06:45.134Z
activity, -5.8508973, -35.203865, 2023-01-18T14:27:51.456Z
activity, -5.848371, -35.2018127, 2023-01-18T14:27:51.456Z
activity, -5.8452939, -35.2041511, 2023-01-18T14:27:51.456Z
activity, -5.8453321, -35.2041931, 2023-01-18T21:55:02.867Z
activity, -5.8439612, -35.2026519, 2023-01-18T21:55:02.867Z
activity, -5.8438477, -35.2001991, 2023-01-18T21:55:02.867Z
activity, -5.8440256, -35.1961822, 2023-01-18T21:55:02.867Z
activity, -5.8367233, -35.1975669, 2023-01-18T21:55:02.867Z
activity, -5.8334875, -35.201725, 2023-01-18T21:55:02.867Z
activity, -5.823337, -35.1994209, 2023-01-18T21:55:02.867Z
activity, -5.8230175, -35.20018, 2023-01-18T21:55:02.867Z
activity, -5.822515, -35.2014312, 2023-01-18T21:55:02.867Z
activity, -5.8221778, -35.2021751, 2023-01-18T21:55:02.867Z
activity, -5.8212037, -35.2018508, 2023-01-18T21:55:02.867Z
activity, -5.8206262, -35.2016448, 2023-01-18T21:55:02.867Z
activity, -5.8201022, -35.2025871, 2023-01-18T21:55:02.867Z
activity, -5.8203535, -35.201992, 2023-01-18T23:37:58.187Z
activity, -5.8210201, -35.201847, 2023-01-18T23:37:58.187Z
activity, -5.8215003, -35.2020263, 2023-01-18T23:37:58.187Z
activity, -5.8222393, -35.2021942, 2023-01-18T23:37:58.187Z
activity, -5.823204, -35.1997375, 2023-01-18T23:37:58.187Z
activity, -5.826991, -35.2010002, 2023-01-18T23:37:58.187Z
activity, -5.8295903, -35.2019233, 2023-01-18T23:37:58.187Z
activity, -5.8298997, -35.2020378, 2023-01-18T23:37:58.187Z
activity, -5.8321228, -35.202877, 2023-01-18T23:37:58.187Z
activity, -5.831573, -35.2058105, 2023-01-18T23:37:58.187Z
activity, -5.8333745, -35.2030372, 2023-01-18T23:37:58.187Z
activity, -5.8369908, -35.2004737, 2023-01-18T23:37:58.187Z
activity, -5.8354325, -35.2029037, 2023-01-18T23:37:58.187Z
activity, -5.8369412, -35.2016487, 2023-01-18T23:37:58.187Z
